,train_trial,train_block,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
11,2.0,2.0,0.525325851236,0.693145532736,0.599652003706,0.135072125893,0.893909351699,0.093692494748,0.616659549083,0.174285349623,0.227341045837,0.764187936007,0.912109015493,0.498119735743,0.42977313959,0.382019570244,0.342870518374,0.697949298727,0.935454459342,0.193637601857,0.79664938114,0.828277937979,0.325600301469,0.0179733670127,0.803129117515,0.601599943567,0.409215890869,0.214362492499,0.652825434564,0.621381042404,0.186600191277,0.008202857919
12,2.0,3.0,0.561956647403,0.738172801571,0.384559818522,0.245697220802,0.179878643136,0.00574180534,0.402311180437,0.761066819218,0.818910261441,0.225789028272,0.96293008377,0.462514538437,0.752217214314,0.883922184746,0.218723436493,0.34347994648,0.351471711338,0.335908328867,0.868722821985,0.581942711885,0.30216036678,0.98052861846,0.166837057236,0.604396182371,0.927625313579,0.893083848788,0.349832313751,0.999864154923,0.979539570894,0.544615975353
13,2.0,4.0,0.541712463136,0.962675985149,0.188635437308,0.373954306592,0.555125501783,0.42844577173,0.621087689604,0.505524709586,0.133594357332,0.0716192166201,0.148759685754,0.619065954559,0.0571377099094,0.796583813186,0.644661656886,0.540732773892,0.417515275954,0.409669376116,0.981901183722,0.652155875638,0.0050461664811,0.532884585157,0.683574335761,0.479083555418,0.40111557733,0.903792157841,0.913163754888,0.473303749456,0.618981440562,0.0918652925918
14,2.0,5.0,0.243550124891,0.694550291945,0.153062318971,0.759973891032,0.552021553238,0.15684183514,0.918196137639,0.756878920007,0.594893834442,0.170908530634,0.842512241455,0.989808072101,0.885390146654,0.268587571498,0.783726641714,0.523804523263,0.166627533242,0.6103566345,0.375815691083,0.293430392514,0.856997738679,0.970637135765,0.389800968775,0.3409865298,0.957664483363,0.127058329376,0.0443333469445,0.462605602208,0.493584255243,0.349749263801
15,2.0,6.0,0.0666161383878,0.178975600261,0.354458234601,0.671631417234,0.151483163057,0.620062378559,0.458030040523,0.93502021588,0.846565176076,0.105514236836,0.178731476873,0.761047231982,0.969074846453,0.73407519854,0.727114323824,0.425880911252,0.0458271355362,0.500872969507,0.989776682887,0.732296514256,0.543463013031,0.651149043284,0.622519097383,0.03737274658,0.415032596018,0.605288129911,0.723841402701,0.522095722294,0.868939015379,0.500595918587
16,2.0,7.0,0.942338011196,0.441079081183,0.42098422054,0.387561102919,0.238814166425,0.336440815485,0.225042630899,0.690521402355,0.708982831404,0.834246097841,0.0174797382375,0.07604852263,0.194863722425,0.0726267209095,0.386805747771,0.90584888377,0.0720311188198,0.933659127233,0.877318033108,0.0158041825003,0.881560488093,0.94773555128,0.245443167213,0.196079699937,0.99255078648,0.0853457923305,0.234037179949,0.0124353788771,0.0245369422222,0.920115017916
17,2.0,8.0,0.768389710765,0.628974919009,0.993018615963,0.840802880954,0.117139834784,0.765559460025,0.821187011447,0.986187214553,0.12987669946,0.86868893326,0.708369637337,0.75959257714,0.141131955857,0.101417114661,0.361737469926,0.546852504355,0.802932935053,0.457602747764,0.509166690854,0.511831248461,0.795248024235,0.771723462301,0.85470204435,0.611168820309,0.821903027884,0.657285286266,0.193184896293,0.661601071719,0.385497167016,0.0783478327738
18,2.0,9.0,0.315550644311,0.61361102578,0.653279943185,0.264250721061,0.9407318572,0.0496489094938,0.79574840601,0.174220362522,0.434806133992,0.653872463171,0.780727876081,0.185900038312,0.166008355273,0.438434652971,0.131480535679,0.562820749643,0.819189162656,0.522095047956,0.381374892865,0.753057714787,0.0197447931185,0.898471786078,0.45022061926,0.178356137128,0.82514196775,0.942562178542,0.197605461546,0.883279819482,0.584614991353,0.0438600357155
19,2.0,10.0,0.414312086381,0.861900596419,0.463850269469,0.789893729412,0.820829928795,0.586900075892,0.171377553033,0.0652079538799,0.076027231983,0.179195184874,0.329465389669,0.712682875197,0.163256431731,0.312495663507,0.825887184905,0.501133747564,0.622802703263,0.257985714872,0.612024706332,0.908942015651,0.317799263364,0.76232118888,0.676208627949,0.161070933208,0.396019339391,0.268891770155,0.921185619547,0.910365181601,0.171195301779,0.885852912163
20,3.0,1.0,0.531954899493,0.0744152721385,0.224516560169,0.768683963491,0.465206648678,0.141595303881,0.0871488395406,0.408828058313,0.232851778051,0.866999116343,0.0652301551362,0.173924427488,0.996163500065,0.0850879035088,0.4660662428,0.0654024697158,0.754788073455,0.184700146841,0.844987652408,0.776035010121,0.521527049605,0.488162908695,0.00186947353866,0.688532196958,0.822435682611,0.201077422743,0.227550790707,0.275091784741,0.877649124164,0.286069025667
21,3.0,2.0,0.982152078608,0.334785887101,0.454567412873,0.144789504644,0.267561969206,0.714271284952,0.118180434904,0.0365137174704,0.3329502402,0.0252449943356,0.961243918322,0.97496709673,0.500458950479,0.416578264948,0.878002004126,0.206112382847,0.544977461895,0.258952285521,0.372689182304,0.17918648564,0.983199874705,0.823885482878,0.141052003167,0.931145380561,0.317399691333,0.730420396991,0.687354204536,0.487911280727,0.378538303379,0.678553308861
22,3.0,3.0,0.269525152918,0.823197068847,0.671427120195,0.127506520331,0.316912180206,0.555271148746,0.930199539282,0.0590564689039,0.426949425944,0.952410884837,0.482119030835,0.810731334422,0.179947375278,0.949328485937,0.871059894143,0.00017072958109,0.0990487173265,0.867251400512,0.398445470089,0.415126965478,0.883146752841,0.622252011881,0.804122098763,0.102297319609,0.754174541388,0.400270848903,0.016399477087,0.403914965312,0.995759634713,0.540534070017
23,3.0,4.0,0.144963616796,0.014015251504,0.64335378466,0.794223206239,0.588641810074,0.37705105846,0.467868585974,0.213112676232,0.53364889319,0.156831983753,0.572794404295,0.250346249838,0.991482978086,0.606545415128,5.26793935968e-05,0.231154659738,0.715662591823,0.0267814570726,0.135253463408,0.499566119723,0.580170020105,0.567123237908,0.08260055509,0.747222929778,0.334022617597,0.347960502084,0.217538154395,0.667873580668,0.356836860357,0.353780430395
24,3.0,5.0,0.851314384038,0.171128670995,0.494034664536,0.77872933189,0.990800054209,0.944194558745,0.0903444589276,0.878435612943,0.257664920017,0.418849346633,0.295042038349,0.586455390511,0.961894688461,0.460398111725,0.77644579135,0.95546269288,0.923783022491,0.157805479823,0.212278610474,0.851972627002,0.665042037211,0.212885655493,0.873351077779,0.191838684391,0.00955939434699,0.462587339129,0.973739288117,0.839728821715,0.450705783046,0.757412914986
25,3.0,6.0,0.618992706185,0.660988437091,0.478171472461,0.828145052794,0.312568373957,0.688070135991,0.217945458928,0.160315811154,0.324798450325,0.834311150427,0.25104187371,0.2545521946,0.472120024352,0.320940821908,0.31605226711,0.0546954620751,0.350316079529,0.267131754929,0.286522733339,0.104547979802,0.456792191132,0.535752054889,0.0496007165968,0.331935675792,0.342419790609,0.668109384751,0.417239515476,0.554402653697,0.326617397223,0.562373060698
26,3.0,7.0,0.934613130583,0.964169453916,0.255415674187,0.783666600583,0.170505314404,0.109015350273,0.821523037032,0.506773454575,0.363833508345,0.980086153866,0.64944921192,0.0201731764265,0.0276632004631,0.468302537607,0.152434726047,0.536256351966,0.886369311329,0.867565619558,0.385071006381,0.231495331626,0.999718676621,0.688438920514,0.229015663488,0.116555734537,0.262596903508,0.893761742248,0.58603657474,0.706095456839,0.632246990173,0.287843336902
27,3.0,8.0,0.0128755844395,0.139443315672,0.77378252771,0.585769016193,0.484794570935,0.925085137474,0.388461870343,0.883136200909,0.771888378523,0.26703561008,0.27560501217,0.478417864489,0.0021970403526,0.629301820195,0.799013038043,0.32423996073,0.259760573404,0.240594625307,0.872163533836,0.267172076252,0.0993396507919,0.851114412103,0.995253084661,0.52913415595,0.193416870535,0.427304062379,0.958523443412,0.254610751713,0.708296688559,0.3763189037
28,3.0,9.0,0.831234651134,0.325927342585,0.386772281753,0.522713040651,0.773233549613,0.110224379816,0.396888668861,0.392415710994,0.0305140567749,0.931458743322,0.259070967253,0.0379742393241,0.58311701852,0.635635668492,0.953362583664,0.825667645734,0.513144322441,0.273244040007,0.609583871812,0.571720827445,0.989582906969,0.508100150042,0.580125300456,0.980692062691,0.00943597961643,0.0710739990849,0.526979785704,0.616336592712,0.762419284354,0.566103056213
29,3.0,10.0,0.148105159277,0.429779847332,0.922457622082,0.691987510179,0.357912514663,0.353398238224,0.512820953572,0.238934532889,0.986990267516,0.239996438586,0.612488851091,0.893884970463,0.387014883474,0.339529555687,0.244936644167,0.0044774929236,0.58753084021,0.644297893174,0.669458259108,0.239318266226,0.989484824273,0.081707929475,0.124527605526,0.22752312773,0.381715077589,0.435101746379,0.133947404493,0.105787891076,0.156920568715,0.871869447763
30,4.0,1.0,0.996532435868,0.632617593423,0.883157375288,0.766973917999,0.436764856261,0.702590175948,0.423252912124,0.763834953914,0.644597123893,0.557565105154,0.177619373647,0.423381963388,0.962576134332,0.44533764606,0.630565564654,0.947293721602,0.231169812514,0.476189193786,0.928490582885,0.60570190743,0.246421463484,0.698667191997,0.480713297582,0.515541766323,0.644115906709,0.356517056199,0.388425051211,0.784477853706,0.131629719139,0.680634477797
31,4.0,2.0,0.48749045198,0.362388468445,0.0463762658901,0.614984906437,0.763048126181,0.778759730755,0.478018676022,0.0489295246325,0.0998202321267,0.824209078091,0.889502632381,0.47259539693,0.209957142342,0.506676882195,0.402571309944,0.669000970255,0.0991733640137,0.814820371061,0.348217321817,0.322042478492,0.491544146301,0.572609522866,0.32549366749,0.931869740534,0.589372742533,0.106305642874,0.714245391622,0.387210041728,0.692805209823,0.635574830012
32,4.0,3.0,0.359080382773,0.609514822063,0.27948268186,0.986736124532,0.46826312483,0.587539981055,0.577608510027,0.253244538647,0.461291059965,0.218817058172,0.998925736053,0.313267865282,0.49203688384,0.47170682437,0.36478549776,0.225726712333,0.598914047609,0.146514674341,0.62326116113,0.984185209416,0.442155753746,0.511289276976,0.576955797908,0.149707856566,0.73115987152,0.804747826039,0.111649974835,0.72831407388,0.168174957553,0.56221063595
33,4.0,4.0,0.322941144955,0.594839780446,0.017634303337,0.0446230856276,0.247170856977,0.795453040904,0.129361279509,0.0733440314355,0.129169594108,0.0413514748485,0.637045500344,0.221285548205,0.621293430157,0.190222519171,0.820678226818,0.490657654866,0.192553939708,0.165363419069,0.518922466468,0.133784008561,0.925953545411,0.994677682672,0.802374706396,0.215254459408,0.262227774487,0.172189789616,0.904627054945,0.911104621612,0.307810257968,0.590376364891
34,4.0,5.0,0.142182967807,0.253877838993,0.537235971982,0.158915232556,0.486301537152,0.311223953804,0.579208724816,0.958755303941,0.909385527789,0.452653475692,0.918007570608,0.207916597483,0.31905890981,0.759688265303,0.943200565161,0.324480653275,0.780169769292,0.0655271777523,0.638860843278,0.0732481415529,0.465203123819,0.258359623749,0.00859703186234,0.734782309955,0.12126481673,0.534178739172,0.713532929768,0.863113252523,0.825268733953,0.973638902226
35,4.0,6.0,0.206247253772,0.0511223918012,0.227997443755,0.371568507606,0.408474218165,0.376952785646,0.291350166844,0.68323703732,0.567629329174,0.0665149186008,0.113420279081,0.249512336859,0.754412008529,0.767940277297,0.29354095386,0.249836386489,0.907010690762,0.90361697431,0.714561799699,0.75989999108,0.161719549286,0.590140070708,0.991557879296,0.243340480532,0.902338241936,0.608362062877,0.723367395604,0.0306990039432,0.472867648836,0.440715398066
36,4.0,7.0,0.935982716178,0.794187881662,0.572642805778,0.542117167829,0.694613584174,0.46615552929,0.227526947154,0.211910363946,0.176972140473,0.290553405934,0.23532586201,0.848431778968,0.361625413096,0.216322084716,0.330437207797,0.79779322401,0.531789847949,0.0853856946754,0.0870455037608,0.000730624990292,0.0946691587219,0.544274245581,0.715317272851,0.515503911492,0.217749667505,0.385252848177,0.92346981365,0.727035191848,0.162012616896,0.587434914086
37,4.0,8.0,0.796617125669,0.900175619052,0.332262827846,0.352900906567,0.871990303161,0.171984739897,0.540556517642,0.624781708909,0.767657049802,0.167374837478,0.184839556409,0.515309894597,0.394750230524,0.0830761797235,0.382616833629,0.534234813367,0.912279854174,0.505456404223,0.660775459289,0.934064412125,0.678891799437,0.664152424271,0.440652297554,0.0290739249854,0.819513689206,0.532916531066,0.558252780683,0.530217643836,0.465775958774,0.562027583797
38,4.0,9.0,0.957536400156,0.596445693382,0.201535862943,0.205058918663,0.0426783487942,0.289521630595,0.866126935862,0.552091318006,0.277855579798,0.113963818927,0.224463674155,0.095959110556,0.859762732629,0.216692050443,0.631228170567,0.206437704149,0.391995010827,0.1746358294,0.567678722069,0.0217291083946,0.532684868312,0.131353318732,0.403477979907,0.255012866883,0.615553231738,0.405719335609,0.588515901121,0.322669298393,0.502739357453,0.964455275692
39,4.0,10.0,0.243660374561,0.105090898899,0.547260284543,0.964588666247,0.707076923679,0.82266470315,0.0293497170499,0.491742958623,0.0219679092312,0.908653625273,0.648563613286,0.0240986979076,0.621565342846,0.766675466529,0.349183961191,0.24813064913,0.413687302232,0.292792672165,0.0634407026767,0.0755063736595,0.225893594828,0.736250055032,0.710742352917,0.972359320534,0.942468421462,0.723299058978,0.25573992451,0.773453256237,0.178436508468,0.202590898986
40,5.0,1.0,0.829108578086,0.699821262044,0.713210669947,0.681646978669,0.626804349362,0.539143508428,0.737940463741,0.258323802791,0.513887042215,0.736060942697,0.00690145571999,0.571606719245,0.20950268091,0.629164384336,0.351350839736,0.278798662397,0.164691627885,0.487772469687,0.269013948517,0.0789605464124,0.746326644656,0.679540630105,0.343366691323,0.778858896367,0.473968867188,0.12692060342,0.629724118193,0.00703592918452,0.526466058663,0.477120727919
41,5.0,2.0,0.476446758803,0.887926232877,0.659966227901,0.797805786744,0.68403469812,0.365784837282,0.519353951254,0.482401528889,0.53745132069,0.676137809944,0.668484229971,0.289364985533,0.214231830321,0.301081032248,0.644371881742,0.226584223162,0.403105657,0.534086709535,0.269394572955,0.807883946474,0.847316141739,0.840451248946,0.699771542113,0.0254439861161,0.792024283204,0.951368593425,0.857783253055,0.0371837553998,0.746494011,0.0407328044651
42,5.0,3.0,0.632004721888,0.674365341381,0.933143270755,0.982249603758,0.1790930027,0.768019873616,0.77531065038,0.164596890001,0.391309696564,0.591391453341,0.986339389161,0.230924831737,0.57668895644,0.170148592612,0.0659051120277,0.822967720804,0.896431556138,0.100092657975,0.351621825811,0.108409991912,0.186142473687,0.177604193379,0.459770569033,0.088615562882,0.364343603198,0.144698856434,0.699289966137,0.264545206551,0.162072791542,0.0824128120599
43,5.0,4.0,0.825248410327,0.228150889146,0.320192456084,0.288324529927,0.43330700937,0.759069770686,0.804908227417,0.0808109427546,0.680467414755,0.950984369453,0.483528538297,0.0554012009532,0.627522116676,0.266262903795,0.968110249384,0.291625974947,0.248422284094,0.24700770268,0.377037375232,0.346877760742,0.755745213899,0.0151167228345,0.621293893558,0.612630339497,0.238089258051,0.638441827611,0.934396429471,0.656392142114,0.785316614444,0.999370589866
44,5.0,5.0,0.292182723822,0.334746394199,0.125580511006,0.121523881665,0.84875368502,0.567052034254,0.425396011194,0.826703747928,0.5972640207,0.297545536659,0.902466500568,0.420583221672,0.297551209269,0.256148580049,0.782581612207,0.215087049948,0.950648739775,0.439236193199,0.822920786053,0.934182264171,0.217072337837,0.693920457544,0.471491769935,0.283228153976,0.356440618625,0.825031511609,0.930144749668,0.774869607036,0.975737610041,0.475097131759
45,5.0,6.0,0.50123233175,0.595063547852,0.83655872356,0.264000321084,0.225371732983,0.27683201389,0.174274957935,0.172653235726,0.099926740832,0.543390915998,0.467256975095,0.23816684476,0.484709771071,0.763875658931,0.71905780208,0.645247606174,0.662783515134,0.349898171686,0.966558297546,0.738021131108,0.576367434523,0.0479031863413,0.504218701467,0.571373789004,0.432818696407,0.129307933517,0.865792453247,0.462817767084,0.692750850012,0.102949824949
46,5.0,7.0,0.919602533129,0.0166829600235,0.473965950779,0.00872137959013,0.93879128798,0.786225514918,0.223466208876,0.725308075821,0.864567475748,0.40611491016,0.792665339805,0.921991650777,0.618737704035,0.414534303875,0.40980742144,0.415807374356,0.474252116612,0.410297802215,0.873719220823,0.073363571011,0.303103601876,0.433500391085,0.830769411415,0.641000840511,0.00703961992313,0.251282084118,0.785879345732,0.193816300208,0.304290887952,0.789508900807
47,5.0,8.0,0.778169384429,0.725469116614,0.0776568934896,0.651467633014,0.283458846869,0.273067803557,0.852468043814,0.779766174205,0.158064717207,0.414218326005,0.800889499278,0.973871689892,0.461465495284,0.620873348467,0.0669689445596,0.0308370377678,0.886321290613,0.158760085469,0.856744556815,0.697252874006,0.120068465186,0.566435884522,0.0712285960385,0.152876788829,0.384716605106,0.257628272054,0.254732567386,0.591408445695,0.649686298622,0.0234096836009
48,5.0,9.0,0.33449224947,0.805611890314,0.695788513326,0.334490915862,0.771969273547,0.220843735924,0.182138915746,0.454328508838,0.739925544508,0.687207240596,0.00947984357741,0.979106488133,0.264646925016,0.66446993543,0.0495928658203,0.0765557045105,0.253270083602,0.0387607650984,0.883168994022,0.364835085853,0.524781625941,0.165327082668,0.848692049865,0.634689145674,0.330800442367,0.180694675125,0.894912316197,0.233172375227,0.390443518743,0.523752942188
49,5.0,10.0,0.764729580094,0.665641630665,0.809145909633,0.822598174731,0.042279805513,0.679155251047,0.103982802667,0.671888731407,0.757318084329,0.402035099417,0.0424498875245,0.00527849716778,0.650454420465,0.683495722833,0.0731601846404,0.964585820021,0.294708540594,0.230933063411,0.930280301851,0.680539732486,0.6990548564,0.755509880284,0.0498515474029,0.857140647395,0.152877855221,0.474853218942,0.486871621817,0.901637946084,0.135653453983,0.323429334972
50,6.0,1.0,0.218876547632,0.839969898723,0.732292581195,0.744741278512,0.614417688798,0.263915263991,0.661223799083,0.811827786578,0.912610908794,0.407298192478,0.971021576967,0.996693547871,0.890028952095,0.555540934449,0.903177398689,0.298646855151,0.409900498961,0.471452539294,0.618883971068,0.751998445314,0.255055916936,0.625813800424,0.461957915403,0.589486954684,0.58542773861,0.426118905093,0.84202366709,0.136577505219,0.763403747794,0.0527117575843
51,6.0,2.0,0.37864795737,0.635285350591,0.139724844315,0.297932745957,0.934546443787,0.334181212907,0.970248354953,0.577653864999,0.0218142494713,0.239449242804,0.390243284983,0.332800922359,0.946524831349,0.576641064496,0.221802065857,0.924660781287,0.197535792908,0.763055427709,0.348421349311,0.142248756378,0.306626929949,0.715398990451,0.233585417428,0.417594871803,0.287688894104,0.023816461363,0.629547031841,0.32825503199,0.831367459736,0.55252613408
52,6.0,3.0,0.940597693553,0.0564172551096,0.226274558587,0.902118396269,0.871285506777,0.990179308932,0.361435664014,0.397465258321,0.623884415583,0.53766896332,0.538482190722,0.161807020593,0.756074267961,0.536819411451,0.341147284741,0.798301181351,0.557774244922,0.668925353739,0.494074538079,0.357979935632,0.206604359615,0.978485487729,0.985350910683,0.567458562602,0.363457866295,0.167614329264,0.902720105152,0.399760498961,0.0259647375889,0.938254228079
53,6.0,4.0,0.856107118908,0.885625427958,0.281872493213,0.61074538446,0.0149319480749,0.169709425428,0.297754939042,0.453120818443,0.0910122934807,0.47381936416,0.924204329437,0.19939034444,0.941882119342,0.13708874932,0.249726502873,0.767025350332,0.00676612284286,0.491098250655,0.363059918707,0.283906169458,0.101668337932,0.550699850587,0.528194794086,0.109323840842,0.86580169167,0.925186956175,0.0891320662443,0.285372824337,0.410184696337,0.0669883481874
54,6.0,5.0,0.7799499484,0.303929392392,0.996830873829,0.59306482155,0.553205624582,0.447882768999,0.685973205551,0.197959508221,0.642800125216,0.0735392417395,0.508368207641,0.584991205661,0.475912352488,0.3082390279,0.486097109181,0.689773711485,0.0943620624401,0.429623610156,0.459981312795,0.576358734167,0.520096468667,0.708543184068,0.402111684745,0.342614200343,0.691808070626,0.990462407885,0.160511872887,0.457307029702,0.800518258256,0.787687029373
55,6.0,6.0,0.530731524823,0.319514929948,0.397765182384,0.812094317302,0.733005487351,0.635258674386,0.135616695344,0.760012593363,0.627853414285,0.514351515489,0.299368081237,0.272213890659,0.790317468087,0.439148157825,0.111705020715,0.755265392039,0.519972824251,0.208925619889,0.21283561344,0.544643773286,0.985293658967,0.508843541006,0.278984001572,0.407671796562,0.78456468881,0.684035530584,0.295498379299,0.34947892952,0.344608226373,0.468839537017
56,6.0,7.0,0.123473433318,0.848267721198,0.895528253675,0.581176442082,0.200203846618,0.509531084038,0.207015750426,0.692891964591,0.341127288668,0.890467244432,0.542966209199,0.695928739696,0.341379369982,0.546079310006,0.954044998769,0.981308737681,0.864126093855,0.670280824799,0.729818649342,0.905951923576,0.759736905944,0.0249475784082,0.825022046633,0.664974551913,0.437509717352,0.278287071935,0.473896359815,0.994963805023,0.203069297781,0.788917878895
57,6.0,8.0,0.868455395968,0.640369504925,0.0274535075717,0.651460255623,0.191225029598,0.456693588639,0.563586343251,0.672248192632,0.868645429088,0.893317403939,0.770383558405,0.369958109303,0.360013892456,0.600812155377,0.201807079075,0.658479022752,0.277591297044,0.518626762657,0.303708268829,0.705287750973,0.632892682626,0.959391084529,0.308046809899,0.701214600356,0.764542039245,0.689268769098,0.950797222292,0.321994908322,0.0189598018086,0.178822321513
58,6.0,9.0,0.792239471647,0.246062595503,0.026831987874,0.180820433688,0.184213196805,0.603390697236,0.751590824363,0.451144806774,0.731710830371,0.568909813279,0.148879525022,0.642544808586,0.697781065179,0.27145817819,0.691965856648,0.748708737606,0.734197870146,0.723799600362,0.118262793285,0.242057570076,0.997182578812,0.164228198909,0.970866489007,0.0599561473376,0.686922861357,0.326400962713,0.81568825097,0.11767861293,0.697471516409,0.611889991201
59,6.0,10.0,0.22598500993,0.000364108004946,0.381216786899,0.194113124369,0.547395336356,0.130183015595,0.441270765291,0.837493464684,0.681617434205,0.278257644348,0.485667695161,0.539815438279,0.359525035904,0.661732230885,0.49704998648,0.833489630872,0.584914429675,0.790422448745,0.787301208153,0.877653156251,0.239022390597,0.892759477121,0.00605408812293,0.608321197346,0.110650409868,0.677834293085,0.899623162827,0.149819430316,0.162772369513,0.567926904817
60,7.0,1.0,0.718583511981,0.712948913472,0.561946479341,0.691509539805,0.848231809759,0.974408395865,0.852267818667,0.372917848295,0.863528692375,0.936967202382,0.740830999883,0.0224843902853,0.236808902457,0.470937306403,0.158891808954,0.444761643553,0.581888919101,0.996110914694,0.825944351308,0.956111767759,0.701245578032,0.926291441613,0.389175334065,0.881167210289,0.376291837265,0.608324277743,0.241235195598,0.753737820455,0.0417599208574,0.90446020426
61,7.0,2.0,0.173989238543,0.150480400886,0.387504194009,0.792889832583,0.426690934804,0.479295573453,0.228284247256,0.676159121697,0.883488656584,0.575185519683,0.382663477803,0.590788957497,0.793294339,0.825994307271,0.134659470544,0.707965292055,0.893316434003,0.212689336137,0.858570070289,0.594230513685,0.516357762115,0.105230918909,0.816085648298,0.517455021989,0.327610639877,0.144068490755,0.99053474658,0.84033854999,0.8275565394,0.170169829606
